bigram phrase,frequency
the young,6
a surplus,6
say about,6
everyday investors,6
really important,6
and they're,6
it a,6
silicon valley,6
better way,6
everybody else,6
at every,6
speak for,6
it possible,6
in real,6
do anything,6
of climate,6
that often,6
he's a,6
because that,6
me you,6
i look,6
it made,6
all over,6
been doing,6
we love,6
the grand,6
major financial,6
they didn't,6
that first,6
our government,6
for american,6
of everything,6
my mission,6
help more,6
future for,6
businesses they,6
say if,6
left to,6
and some,6
see it,6
the results,6
hardworking americans,6
you but,6
the clock,6
world has,6
push us,6
economic growth,6
much incomes,6
to act,6
israel and,6
rise for,6
end the,6
of hardworking,6
gender card,6
much worse,6
vote for,6
help and,6
to focus,6
and listen,6
the twin,6
and across,6
the headlines,6
the kinda,6
come into,6
guided by,6
bargain if,6
us out,6
women's health,6
profits with,6
and strengthening,6
we've seen,6
you need,6
that i'm,6
things like,6
republicans have,6
why don't,6
things done,6
incomes rise,6
to fail,6
also believe,6
mom who,6
rely on,6
that bargain,6
an infrastructure,6
one more,6
past we,6
she has,6
to confront,6
out what,6
fact we,6
quite so,6
campaign and,6
it actually,6
york i,6
keep our,6
all so,6
grow and,6
should it,6
home we,6
other people,6
in san,6
gets ahead,6
financial firms,6
while raising,6
wage and,6
we gonna,6
not doing,6
like they,6
the election,6
my grandfather,6
know why,6
that includes,6
and from,6
single day,6
be responsible,6
guns and,6
of three,6
must lead,5
the stories,5
support of,5
our success,5
in them,5
shutting down,5
it's just,5
dangerous to,5
contributed to,5
better future,5
against iranian,5
but for,5
a speech,5
role that,5
a group,5
just some,5
business in,5
more solar,5
the air,5
party in,5
up more,5
but i've,5
to local,5
what it's,5
only because,5
are now,5
economy helping,5
trust we,5
be thinking,5
he must,5
again but,5
week old,5
daughter of,5
should go,5
is i,5
future so,5
to full,5
local people,5
incomes and,5
research and,5
need solutions,5
we're standing,5
the credit,5
the one,5
jobs that,5
well i'm,5
top of,5
nor can,5
everyday about,5
doing and,5
the entire,5
us from,5
terrorist attack,5
nineties and,5
life but,5
a book,5
a look,5
couple of,5
currency exchange,5
approach it,5
he deserves,5
also heard,5
city and,5
herself and,5
deserves for,5
love and,5
and training,5
after that,5
lead the,5
a secure,5
this on,5
government is,5
not as,5
we democrats,5
the loopholes,5
children's health,5
even be,5
less red,5
be to,5
economic and,5
to launder,5
find it,5
year by,5
too long,5
right thing,5
everybody not,5
high school,5
this gathering,5
pay lower,5
here on,5
iranian aggression,5
human beings,5
policies like,5
off with,5
consequences or,5
i'm so,5
with strong,5
or none,5
programs and,5
republicans and,5
your help,5
guilty to,5
a political,5
served in,5
for is,5
is wrong,5
joy and,5
need more,5
is stacked,5
say well,5
think this,5
still seems,5
gun manufacturers,5
country is,5
now they,5
and fair,5
we both,5
europe and,5
you're a,5
daughter you,5
countries to,5
i'm delighted,5
reform but,5
but today,5
and making,5
americans do,5
with congress,5
derivatives cracking,5
efforts across,5
and stop,5
past time,5
president will,5
do i,5
is such,5
you very,5
be smart,5
and deserve,5
a robust,5
on businesses,5
care they,5
the woman,5
honor the,5
time in,5
the line,5
a bipartisan,5
gathering storm,5
so yes,5
scientist well,5
first and,5
about why,5
i've heard,5
on community,5
air and,5
will say,5
taxes and,5
amount of,5
happen to,5
it's important,5
a mistake,5
congress to,5
dreamed about,5
grandmother who,5
be like,5
in any,5
were not,5
base and,5
for young,5
the nurses,5
doing everything,5
to trickle,5
from corporations,5
in europe,5
given to,5
senate i,5
the land,5
the police,5
for being,5
behavior and,5
it strong,5
early childhood,5
people people,5
your job,5
that it's,5
challenge of,5
have for,5
work like,5
other to,5
because in,5
if he,5
as part,5
misconduct by,5
the fourth,5
doesn't work,5
but we've,5
they help,5
came to,5
citizens to,5
jobs raise,5
those people,5
face of,5
college affordable,5
enough with,5
with terrorism,5
long as,5
is standing,5
regulators in,5
to continue,5
time tested,5
you who,5
letting big,5
who were,5
time is,5
of an,5
losing 800,5
worst financial,5
second to,5
gonna get,5
i knew,5
the working,5
medical research,5
opportunity and,5
now many,5
do better,5
that does,5
going away,5
can count,5
to address,5
these new,5
cut back,5
more dangerous,5
four years,5
from so,5
a citizen,5
do they,5
it's like,5
and civil,5
represent the,5
to hide,5
opportunities and,5
workers are,5
for everyday,5
parents that,5
the debt,5
limited consequences,5
country has,5
should support,5
public service,5
years but,5
as it,5
the hospital,5
none at,5
these days,5
been talking,5
she didn't,5
criminal behavior,5
a cashier,5
leave people,5
too dangerous,5
helping main,5
years of,5
those loopholes,5
no excuse,5
clean renewable,5
has worked,5
our efforts,5
information that,5
to match,5
our schools,5
violence against,5
election in,5
community banks,5
spent my,5
research that,5
say yes,5
to deny,5
out our,5
hsbc allowing,5
recent years,5
out for,5
we ended,5
feel that,5
longest peacetime,5
working to,5
to americans,5
dollars in,5
continue to,5
our tax,5
she doesn't,5
that those,5
who understand,5
america the,5
what's going,5
and families,5
learned that,5
for addressing,5
the care,5
to him,5
be quite,5
job i,5
them if,5
community our,5
about tax,5
what you're,5
grand daughter,5
a lecture,5
business but,5
sure we,5
clinton i,5
standing up,5
workers who,5
best ways,5
his or,5
done and,5
programs that,5
is at,5
the that's,5
civil rights,5
but those,5
him to,5
many ways,5
dollars every,5
what makes,5
firms piled,5
are eager,5
opportunity for,5
childhood education,5
the day,5
from any,5
they're gonna,5
worrying everyday,5
good middle,5
of other,5
improving financial,5
families are,5
of high,5
the ones,5
ask you,5
the struggling,5
easy to,5
financial oversight,5
fail is,5
toward a,5
the biggest,5
easier access,5
here the,5
for welcoming,5
subprime mortgages,5
did have,5
take this,5
these policies,5
them from,5
defenses and,5
problems are,5
week in,5
first the,5
drug cartels,5
can't just,5
trade center,5
the risks,5
before we,5
of being,5
that wall,5
pursue all,5
to not,5
people on,5
everything it,5
banks and,5
let them,5
manipulate currency,5
the old,5
his family,5
are shocking,5
from what,5
don't like,5
the congress,5
scott walker,5
drowning in,5
addressing the,5
doesn t,5
more focused,5
million dollars,5
that nearly,5
the defining,5
percent have,5
how we're,5
for conspiring,5
mission from,5
days are,5
about her,5
iran's nuclear,5
to shape,5
women into,5
must raise,5
and enforce,5
stuff and,5
gun lobby,5
public and,5
my parents,5
up at,5
brink of,5
student loans,5
full employment,5
quick trades,5
know i'm,5
help prepare,5
finance companies,5
it for,5
i work,5
like it,5
to happen,5
eighty percent,5
this issue,5
to felony,5
raising the,5
kids in,5
our people,5
iran to,5
that americans,5
term challenges,5
lgbt americans,5
have also,5
longer hours,5
enforcement officers,5
old fashioned,5
and talent,5
care is,5
you my,5
was nearly,5
for americans,5
future now,5
dollars a,5
leading the,5
we needed,5
making a,5
public college,5
support our,5
and we'll,5
ones that,5
big a,5
year while,5
person who,5
piled risk,5
family well,5
of terrorists,5
syria to,5
of justice,5
to remember,5
just say,5
workers rights,5
the process,5
our faith,5
america gets,5
and called,5
as some,5
i feel,5
caring for,5
to so,5
be secretary,5
got the,5
americans we,5
knows it,5
ten steps,5
lead to,5
you were,5
if there,5
the race,5
the nurse,5
with every,5
tried to,5
radical jihadism,5
i won't,5
million more,5
have my,5
the outcome,5
is way,5
we saw,5
still earning,5
state i,5
have that,5
know over,5
many american,5
of support,5
as ever,5
lives to,5
part to,5
in debt,5
in chicago,5
force participation,5
ought to,5
not we,5
sector to,5
even less,5
40 years,5
more i,5
so the,5
each of,5
including the,5
families who,5
with it,5
the whole,5
working parents,5
things that,5
be part,5
for millions,5
and institutions,5
street grow,5
to choose,5
earning less,5
women in,5
other hand,5
flow of,5
also to,5
put it,5
need new,5
wanna be,5
human genome,5
to compete,5
i laid,5
facing a,5
wouldn't be,5
and girls,5
be no,5
every level,5
with less,5
are women,5
who would,5
how it,5
have met,5
who in,5
saved the,5
hard you,5
book to,5
manufacturers and,5
courage and,5
is something,5
faster than,5
republican governors,5
was alarmed,5
close to,5
well that,5
growth fair,5
of new,5
on both,5
community leaders,5
to manipulate,5
that doesn't,5
entire career,5
lay out,5
resources and,5
love our,5
stock markets,5
are real,5
by what,5
president should,5
attention to,5
a time,5
i are,5
to citizenship,5
train and,5
a teacher,5
am very,5
and classes,5
democratic president,5
are nearly,5
entire economy,5
banks pleading,5
steps to,5
should do,5
because this,5
had nothing,5
of hard,5
have no,5
matter what,5
parts of,5
weeks and,5
but then,5
those with,5
long way,5
as women's,5
game the,5
terrorist attacks,5
we've done,5
more effective,5
as democrats,5
cost of,5
major banks,5
all night,5
taking care,5
say you,5
leave anyone,5
far as,5
must not,5
for his,5
for trade,5
have gone,5
of corporations,5
the nomination,5
surprised that,5
it as,5
is called,5
labor force,5
american jobs,5
it harder,5
fastest connections,5
with limited,5
what's called,5
community are,5
term i'm,5
broadband networks,5
is hard,5
and prosper,5
up i,5
university of,5
our infrastructure,5
because we're,5
hope that,5
way you,5
solar panels,5
tell us,5
years we,5
about an,5
many years,5
establish an,5
way out,5
bad behavior,5
we fight,5
be even,5
other day,5
happens in,5
you thank,5
of terrorism,5
in particular,5
for families,5
i listened,5
and while,5
that makes,5
or university,5
afraid of,5
allowing drug,5
history we,5
prescription drug,5
of sexual,5
and they've,5
friends and,5
make these,5
credit and,5
issue of,5
sustain a,5
know this,5
failed us,5
hard questions,5
and working,5
you just,5
and better,5
a question,5
thousand people,5
are gonna,5
that early,5
officers who,5
insurance program,5
without a,5
profits are,5
elected officials,5
and particularly,5
leadership and,5
tough new,5
lawyers and,5
or so,5
cartels to,5
world will,5
than wages,5
some women,5
the cold,5
she did,5
concerns of,5
someone who,5
which includes,5
the things,5
been to,5
me say,5
street can,5
were losing,5
universal prekindergarten,5
intend to,5
who made,5
i've always,5
a grand,5
about raising,5
opportunities she,5
our democracy,5
price of,5
times the,5
candidates about,5
and why,5
charged with,5
profits overseas,5
join us,5
the barriers,5
always dreamed,5
credit he,5
challenge and,5
to generate,5
storm and,5
formed by,5
us who,5
mortgages and,5
what our,5
have long,5
to defend,5
start by,5
the foundation,5
shows that,5
reminded us,5
industry are,5
called shadow,5
opportunity is,5
partisan gridlock,5
evidence shows,5
campaign to,5
and medical,5
donald trump,5
with what,5
never be,5
they never,5
also know,5
hardworking people,5
charges for,5
women still,5
that actually,5
workers the,5
at their,5
everywhere i,5
obstacles to,5
use the,5
convinced that,5
let's embrace,5
politics and,5
have spent,5
you on,5
felony charges,5
know all,5
does not,5
are already,5
one we,5
they may,5
a clash,5
i'm also,5
after all,5
for it,5
tape easier,5
pleading guilty,5
to ask,5
five major,5
rate and,5
too far,5
their student,5
so there,5
it right,5
increase our,5
foreign fighters,5
hand in,5
down but,5
my question,5
without drowning,5
many more,5
terrorist financing,5
defend our,5
justice system,5
he had,5
potential for,5
your state,5
are too,5
but over,5
country as,5
see a,5
agenda to,5
coming weeks,5
way past,5
to an,5
was on,5
been proven,5
for future,5
a top,5
buying a,5
that create,5
and pay,5
be enough,5
the face,5
areas of,5
partners in,5
building and,5
world in,5
there were,5
their way,5
will change,5
lot more,5
ensure a,5
implement president,5
see whether,5
that she,5
us before,5
washington either,5
a fair,5
doesn't expect,5
a message,5
they train,5
one i,5
possible start,5
sure she,5
roads bridges,5
just be,5
the road,5
and improving,5
will you,5
people can,5
twenty five,5
few months,5
same as,5
capacity to,5
industry and,5
for workers,5
matter where,5
with her,5
we take,5
she will,5
help you,5
peacetime expansion,5
dollars over,5
and take,5
and see,5
more women,5
out or,5
that failed,5
three times,5
so let's,5
instead of,5
possible for,5
get off,5
are losing,5
markets work,5
the america,5
risky and,5
day of,5
leave a,5
taxes on,5
cracking down,5
and his,5
deal to,5
is more,5
was done,5
banking system,5
live on,5
something about,5
are making,5
people out,5
be vigilant,5
resources to,5
and grandchildren,5
launder money,5
back but,5
are facing,5
kindergarten teachers,5
allies and,5
your friends,5
directions and,5
see this,5
see i,5
the power,5
many new,5
the usa,5
last time,5
when when,5
the system,5
have in,5
small businessman,5
further than,5
you find,5
about where,5
just those,5
us into,5
like these,5
kids and,5
financial institutions,5
some as,5
a woman's,5
the workers,5
that all,5
them on,5
adds up,5
child in,5
network of,5
the flow,5
can't forget,4
hope you,4
a typical,4
pathways into,4
are people,4
it not,4
us a,4
out about,4
after 9,4
see our,4
hollowing out,4
became a,4
strip away,4
breakout time,4
long these,4
their nuclear,4
a powerful,4
