bigram phrase,frequency
of volunteers,10
now what,10
native american,10
person who,10
young and,10
out by,10
33 percent,10
the problems,10
of justice,10
late for,10
after the,10
of citizens,10
american workers,10
percent interest,10
kids were,10
touch on,10
30 years,10
to look,10
in burlington,10
president can,10
can to,10
future of,10
or their,10
when it,10
defend us,10
a progressive,10
the university,10
saying that,10
to 15,10
the person,10
have that,10
go forward,10
for this,10
a people,10
public funding,10
not continue,10
when one,10
nothing more,10
amount of,10
political parties,10
list of,10
40 years,10
just talking,10
everybody has,10
be clear,10
even more,10
is is,10
of years,10
access to,10
of paper,10
people i,10
is low,10
united decision,10
now we're,10
idea to,10
issue and,10
the effort,10
but there,10
almost twice,10
lot better,10
people throughout,10
companies in,10
your family,10
times more,10
not more,10
goes without,10
this opportunity,10
bit about,10
be held,10
are on,10
do their,10
is creating,10
problems and,10
last 40,10
few years,10
not as,10
in those,10
they know,10
seven million,10
in brooklyn,10
dream was,10
point in,10
you now,10
of 1,10
to figure,10
members of,10
i've been,10
to combat,10
would not,10
months and,10
i said,10
creating a,10
two thousand,10
the environmental,10
according to,10
nineteen thirties,10
thank all,10
security medicare,10
of paid,10
person is,10
of millionaires,10
when bush,10
thing that,10
people today,10
get to,10
time that,10
suppress the,10
very briefly,10
workers in,10
to your,10
government out,10
to try,10
america you,10
country i,10
message to,10
college but,10
sixty percent,10
age of,10
percent and,10
to become,10
white kids,10
but this,10
downturn since,10
do something,10
can't go,10
over climate,10
at least,10
friends we,10
way i,10
women's rights,10
include those,10
billion in,10
international embarrassment,10
bottom of,10
with disabilities,10
politics is,10
across this,10
criminal record,10
time real,10
tell us,10
the ages,10
all you,10
be forced,10
is if,10
countries in,10
our responsibilities,10
foster care,10
a young,10
america all,10
understand the,10
we bailed,10
how the,10
he saw,10
you look,10
can believe,10
struggling with,10
join the,10
what about,10
me take,10
most powerful,10
point that,10
let you,10
political establishment,10
people coming,10
one third,10
families not,10
million jobs,10
to hold,10
and also,10
i got,10
to health,10
a baseball,10
the answer,10
down the,10
what was,10
like you,10
candidates and,10
me what,10
makes it,10
second wealthiest,10
own bodies,10
have any,10
say we,10
certain that,10
vigorous campaign,10
do this,10
a vision,10
me say,10
a working,10
political organization,10
dealing with,10
lives to,10
is gonna,10
thought that,10
it because,10
as they,10
and why,10
those kids,10
else gets,10
rail system,10
was it,10
rising sea,10
are unable,10
of life,10
these guys,10
owns almost,10
not our,10
federal reserve,10
who was,10
official unemployment,10
every major,10
exists in,10
line is,10
wage 15,10
was born,10
can make,10
and incarceration,10
the i,10
we won,10
shocked to,10
make this,10
we see,10
the grotesque,10
the illegal,10
family the,10
economy is,10
today but,10
responsibilities as,10
about transforming,10
rights for,10
else in,10
a big,10
home with,10
move to,10
of congress,10
a study,10
five billion,10
half million,10
of climate,10
program to,10
america to,10
this has,10
she is,10
accept a,10
thank the,10
gonna do,10
families together,10
so hard,10
held accountable,10
united case,10
the promise,10
clear to,10
bailed them,10
telling us,10
movement of,10
major financial,10
done a,10
system our,10
have in,10
in public,10
and and,10
american men,10
serious issues,10
5 000,10
exploding technology,10
released from,10
world what,10
senate and,10
for african,10
that we're,10
in congress,10
roads bridges,10
is 10,10
fight against,10
the road,10
in wisconsin,10
foreign policy,10
on not,10
is being,10
as of,10
street the,10
that baby,10
they go,10
breaks to,10
that his,10
has gone,10
said is,10
are sick,10
street and,10
a trillion,10
to turn,10
legislation and,10
the result,10
their money,10
nations in,10
out a,10
is so,10
i strongly,10
looks like,10
now that,10
makes sense,10
the foundations,10
bridges water,10
or that,10
in jails,10
america that,10
we just,10
real it,10
more sense,10
unanimous climate,10
large corporations,10
will all,10
do but,10
on tv,10
from that,10
a better,10
uh and,10
as adults,10
to reach,10
1 percent,10
clear about,10
against nafta,10
a hard,10
about but,10
of good,10
single day,10
child in,10
school in,8
support of,8
trillions of,8
president who,8
a three,8
get married,8
young lady,8
luther king,8
but for,8
come to,8
families to,8
believe i,8
greed is,8
vermont a,8
unless he,8
percent there,8
us but,8
sheldon adelson,8
directly to,8
or her,8
wife jane,8
conclude by,8
my own,8
here's what,8
street in,8
been totally,8
the important,8
our society,8
without having,8
not made,8
of whom,8
and afghanistan,8
hundred thousand,8
of billion,8
happens when,8
everybody here,8
new wealth,8
up we,8
our entire,8
the one,8
this i,8
country at,8
loans to,8
2008 the,8
the rate,8
by billion,8
don't talk,8
more likely,8
to one,8
working in,8
who get,8
to introduce,8
with high,8
support it,8
that's wrong,8
it clear,8
11 percent,8
200 people,8
a look,8
got it,8
made it,8
we still,8
three years,8
of profiteering,8
them what,8
committed crimes,8
not because,8
reach out,8
or two,8
city and,8
republican family,8
believe this,8
act together,8
much economic,8
you i,8
jobs you,8
apartment in,8
credit cards,8
as human,8
by family,8
franklin delano,8
do so,8
gone to,8
it but,8
being here,8
it happen,8
you again,8
and getting,8
very proud,8
reason and,8
com and,8
eight percent,8
something i,8
gap between,8
100 years,8
the college,8
that woman,8
all gonna,8
must create,8
an election,8
we said,8
wrong and,8
only have,8
where you,8
reason i,8
it we,8
got one,8
stated and,8
got people,8
will pay,8
money but,8
am here,8
much the,8
programs and,8
which says,8
bill of,8
of moving,8
americans work,8
helped lead,8
days ago,8
clear and,8
answer is,8
all will,8
path toward,8
only in,8
healthy and,8
say well,8
law enforcement,8
everybody in,8
know their,8
important issues,8
you really,8
education they,8
truth of,8
that to,8
opportunities for,8
kids they,8
mind the,8
life is,8
to some,8
of establishment,8
doing what,8
countries all,8
street speculation,8
000 a,8
to pass,8
the doctor,8
collapse and,8
hear this,8
that by,8
want your,8
political issue,8
here's a,8
is how,8
waging a,8
family does,8
if a,8
comes to,8
paid sick,8
right that,8
they came,8
study for,8
percent now,8
of political,8
inequality the,8
months of,8
work to,8
values what,8
that position,8
the ranking,8
small businesses,8
they tell,8
any of,8
only the,8
enormous problems,8
bank is,8
great nation,8
fail it,8
my first,8
president not,8
contributions than,8
an independent,8
for young,8
states in,8
27 years,8
the changes,8
an enormous,8
media the,8
leaving this,8
it wasn't,8
every child,8
to substantially,8
ladies and,8
that exists,8
better off,8
corporations and,8
three hundred,8
don't believe,8
unsustainable and,8
just one,8
36 percent,8
jobs they,8
america have,8
successful in,8
thousand and,8
few months,8
socialism means,8
them are,8
those things,8
we continue,8
college they,8
country our,8
money interests,8
oriented campaign,8
job of,8
toward citizenship,8
not go,8
purchase the,8
working incredibly,8
pretty simple,8
more like,8
with dignity,8
to bail,8
is also,8
just too,8
resort not,8
either the,8
transform america,8
young man,8
no sense,8
be there,8
people but,8
pope francis,8
class citizens,8
be living,8
the trans,8
the burden,8
well so,8
the wages,8
work a,8
i learned,8
with countries,8
meetings like,8
i wanna,8
give me,8
way they,8
relations with,8
their disability,8
to how,8
the tragedy,8
come from,8
better than,8
me i,8
bottom half,8
percent owns,8
campaign donors,8
say i,8
they're working,8
class in,8
when families,8
i'm when,8
issue all,8
people lost,8
voted for,8
woman to,8
economy to,8
issue is,8
controlled apartment,8
be here,8
sending a,8
country should,8
far the,8
does but,8
work longer,8
we work,8
hour over,8
on drugs,8
threat to,8
working and,8
that health,8
fossil fuels,8
is talking,8
something to,8
virtually all,8
and legislators,8
now it's,8
know about,8
i wont,8
behavior of,8
life savings,8
bad economics,8
hold a,8
is unacceptable,8
was that,8
delano roosevelt,8
many republicans,8
kids real,8
to 10,8
bucks an,8
college i,8
said and,8
that police,8
washington and,8
as many,8
out for,8
were when,8
why you,8
the sixth,8
their race,8
several years,8
economic reason,8
am not,8
system has,8
i'll let,8
issues and,8
a full,8
bit different,8
hatred of,8
compensation packages,8
a united,8
gay brothers,8
done is,8
could have,8
and create,8
income of,8
seven grandchildren,8
called the,8
on your,8
states that,8
appreciate that,8
with his,8
it goes,8
they understand,8
to wall,8
know who,8
his or,8
gay people,8
sent a,8
america go,8
and well,8
rich get,8
an african,8
tonight and,8
these young,8
doesn't make,8
or fifty,8
fight back,8
economy it's,8
insurance companies,8
passed the,8
much you,8
percent but,8
vote eighty,8
thirds of,8
and think,8
election when,8
longest serving,8
fifteen people,8
may know,8
most likely,8
the hell,8
you going,8
cannot have,8
the body,8
back on,8
disastrous citizens,8
told that,8
jobs it,8
burning burning,8
be on,8
educational opportunities,8
example of,8
the board,8
today hundreds,8
communities and,8
they're going,8
lot about,8
that most,8
that came,8
he would,8
to follow,8
young americans,8
are undocumented,8
enormous consequence,8
justice reform,8
they all,8
the need,8
with people,8
wealth increase,8
why do,8
nation but,8
to show,8
then to,8
to join,8
twelve thirteen,8
a record,8
depression of,8
across the,8
him in,8
allow the,8
in and,8
of poverty,8
like a,8
through a,8
a senator,8
the realities,8
contributions to,8
one issue,8
working two,8
this and,8
an explosion,8
they found,8
nineteen nineties,8
country what,8
would say,8
question about,8
russia and,8
who lost,8
as some,8
women have,8
decided to,8
wealthy and,8
virtually every,8
fair wages,8
reason for,8
those young,8
so young,8
protect our,8
of prison,8
whether it,8
dollars less,8
of history,8
vibrant democracy,8
bucks and,8
voting for,8
and benefits,8
written by,8
a member,8
and social,8
are hundreds,8
large deductibles,8
but then,8
you read,8
old people,8
i met,8
dollars into,8
roads our,8
schools and,8
this very,8
remember the,8
a revolution,8
for what,8
much on,8
need in,8
what do,8
have hundreds,8
his life,8
and we've,8
on it,8
old fashioned,8
know this,8
a bank,8
a one,8
want us,8
candidate in,8
collective bargaining,8
is your,8
i go,8
care costs,8
and here,8
world not,8
wants to,8
300 000,8
martin luther,8
big not,8
all we,8
despite exploding,8
quality child,8
also say,8
is true,8
more individual,8
low wage,8
decent job,8
place in,8
get our,8
is absurd,8
today has,8
cannot be,8
home of,8
number one,8
one trillion,8
i need,8
saw their,8
banks that,8
good news,8
for every,8
at three,8
political gossip,8
having to,8
use of,8
the story,8
off and,8
me we,8
get sick,8
any campaign,8
win the,8
the good,8
revolution is,8
much too,8
hope all,8
on these,8
fact be,8
refuse to,8
elect candidates,8
we saw,8
so powerful,8
sisters should,8
to energy,8
know we're,8
campaign i,8
the ball,8
economy we,8
will say,8
amounts of,8
let's go,8
of it,8
asked them,8
most significant,8
think big,8
there has,8
world that,8
country including,8
would do,8
for doing,8
the big,8
benefits that,8
and white,8
own more,8
be part,8
ages of,8
out wall,8
to 11,8
a common,8
house of,8
who make,8
combat climate,8
a financial,8
