trigram phrase,frequency
massive cuts in,8
a long way,8
me just say,8
the financial crisis,8
when one family,8
is unfair to,8
hope all of,8
just talking about,8
that i can,8
fact that in,8
the rich and,8
i can tell,8
twice as much,8
people should not,8
not truly free,8
three months of,8
not what america,8
make every public,8
old same old,8
out wall street,8
rates on student,8
years the great,8
out on street,8
and sisters should,8
we are living,8
to you that,8
a few months,8
something that i,8
lower interest rates,8
a word about,8
martin luther king,8
had no money,8
and then we,8
to those who,8
on some of,8
middle class to,8
depression of the,8
get a decent,8
are not truly,8
make it easier,8
and i believe,8
compared to men,8
very clear and,8
of america today,8
the people who,8
handful of billion,8
born in this,8
goes on in,8
real unemployment in,8
big to jail,8
we have hundreds,8
in burlington vermont,8
to address the,8
get the best,8
in american history,8
lost their homes,8
and when the,8
the grotesque level,8
young men and,8
trade relations with,8
the vast majority,8
these young people,8
and in my,8
house and the,8
is that is,8
america it is,8
roads our bridges,8
and one of,8
matter their race,8
the truth of,8
criminal justice reform,8
of my heart,8
afford to go,8
this point in,8
as of today,8
about the fact,8
in this is,8
between the ages,8
department of justice,8
tax on wall,8
stay home with,8
they will be,8
without having to,8
families not just,8
out of that,8
the changes that,8
they do their,8
do you know,8
reality of climate,8
and people who,8
working incredibly long,8
come together in,8
let me give,8
will spend more,8
they will vote,8
president to make,8
our gay brothers,8
money in this,8
you pay for,8
facing this country,8
the last 30,8
iraq and afghanistan,8
people in a,8
is hard to,8
because we are,8
likely to be,8
corporate america and,8
wall street speculation,8
today hundreds of,8
said to the,8
our political system,8
combat climate change,8
the world not,8
it will bring,8
i am here,8
weather disturbances more,8
a member of,8
you something else,8
are working part,8
of people back,8
a lot better,8
to washington and,8
in many ways,8
bucks an hour,8
of the gdp,8
movement of millions,8
we as a,8
last resort not,8
worry about the,8
corrupt campaign finance,8
don't have the,8
work with countries,8
illegal behavior of,8
that they need,8
of our great,8
a path toward,8
values is that,8
inequality is the,8
taking on the,8
say loudly and,8
bridges water systems,8
new income and,8
are underinsured with,8
of people in,8
already know and,8
you to know,8
envy of the,8
war in iraq,8
it goes without,8
women who put,8
trillions of dollars,8
is something that,8
of people throughout,8
fail it is,8
to buy elections,8
in health care,8
in jobs and,8
america is not,8
to the media,8
franklin delano roosevelt,8
up to the,8
youth unemployment and,8
is what it,8
nothing more important,8
rich and everyone,8
of these issues,8
and they stood,8
it will be,8
have sent a,8
suppress the vote,8
to the families,8
to establish a,8
those young people,8
of people have,8
on student debt,8
and everybody else,8
despite exploding technology,8
not so young,8
system in the,8
you have some,8
out by the,8
the rate of,8
we believe in,8
of them are,8
political and economic,8
to fail it,8
to me and,8
people in america,8
america go hungry,8
the you know,8
you want to,8
and of course,8
people as a,8
don't know what,8
look to washington,8
you thank you,8
know what the,8
a tax on,8
issue that is,8
i'll tell you,8
for african american,8
very very serious,8
seems to me,8
care act 35,6
thank you again,6
they were when,6
able to purchase,6
and what it,6
seven dollars and,6
and tired of,6
me that we,6
to work rebuilding,6
not get our,6
his pocket and,6
and so i,6
many more are,6
in so many,6
countries throughout the,6
work in the,6
the four largest,6
to put food,6
here is a,6
the credit cards,6
as a people,6
we have lost,6
understand that it,6
women in the,6
a woman to,6
to media reports,6
not accept a,6
today we live,6
by the united,6
super pac and,6
were told that,6
does not mean,6
the person who,6
are the only,6
not just for,6
members of the,6
all americans and,6
wrong when one,6
america will not,6
very very wealthy,6
do it is,6
to a system,6
registered to vote,6
end of the,6
republican family values,6
but there is,6
the bottom forty,6
talk about education,6
not bernie sanders,6
other incredibly wealthy,6
of people to,6
in fact the,6
sexual orientation realizes,6
on the sidelines,6
island unto itself,6
of the ocean,6
making sure that,6
people who were,6
there has been,6
social security and,6
so we can,6
why we are,6
seven beautiful grandchildren,6
countries in the,6
are millions of,6
been involved in,6
income is almost,6
been disappearing despite,6
and they are,6
to work a,6
is almost five,6
to say about,6
is all of,6
doing phenomenally well,6
well in school,6
you do your,6
the recklessness and,6
to describe wall,6
demand that the,6
unemployment is close,6
the world what,6
in two thousand,6
fork in the,6
no one can,6
country in my,6
health care that,6
few of the,6
a record breaking,6
do right now,6
they lost their,6
when it comes,6
and fight back,6
ago we began,6
tell you all,6
the promise of,6
two and a,6
do well in,6
south carolina and,6
in america have,6
in jail and,6
you know who,6
you know we're,6
young people didn't,6
my view we,6
working class kid,6
we need some,6
to expand social,6
country and in,6
when we were,6
to do right,6
more than the,6
in which every,6
the job of,6
in prison during,6
i believe i,6
most vulnerable people,6
of america it,6
is to bring,6
you that we,6
but they are,6
we have come,6
cannot continue to,6
able to live,6
this country once,6
america today is,6
disproportionately african american,6
greed is destroying,6
for every worker,6
no longer continue,6
more sense for,6
who are living,6
is when you,6
were taking on,6
and fifty six,6
is habitable for,6
believe in family,6
came out of,6
one percent and,6
when they need,6
will not only,6
the health care,6
retire with dignity,6
the government out,6
know what they,6
leader of the,6
have seen in,6
the top of,6
legislation that would,6
creating a political,6
not want to,6
politics in america,6
are struggling to,6
supreme court said,6
going to build,6
not a radical,6
economy when we,6
a very long,6
citizens united the,6
bottom forty percent,6
debt we are,6
people understand is,6
people that they,6
can and must,6
the government and,6
she died young,6
is the time,6
feed their families,6
family in this,6
this if you,6
times the rate,6
sense for us,6
those who have,6
night and day,6
made significant progress,6
study hard if,6
million americans have,6
years ago i,6
system has been,6
much economic and,6
controlled apartment in,6
we cannot and,6
the walton family,6
we all going,6
about one person,6
is talking about,6
men have lost,6
to me to,6
is precisely what,6
and when they,6
rent controlled apartment,6
thirteen thousand dollars,6
to be thinking,6
do not do,6
it for a,6
loans to small,6
tuition free and,6
introduced legislation which,6
graduates not dropouts,6
from more than,6
wealth inequality is,6
the same work,6
about fair wages,6
do it alone,6
gonna be a,6
control their own,6
today we are,6
few of their,6
they are very,6
in the mindset,6
that you are,6
i hope all,6
the communities they,6
former foster care,6
they're worried about,6
a family and,6
is no longer,6
together we can,6
ceos of large,6
you look at,6
what i wanted,6
two tenths of,6
the means to,6
in our own,6
american people it,6
people who immigrated,6
against permanent normal,6
the vote to,6
working so hard,6
over the economic,6
more individual contributions,6
and many of,6
what i do,6
to control her,6
and should not,6
seen in recent,6
the and you,6
a campaign which,6
together if we,6
more acidification of,6
the gulf region,6
for possessing marijuana,6
break to the,6
on in this,6
the percentage of,6
of the wealth,6
that is just,6
what they wanted,6
country and all,6
dream was to,6
there is not,6
and campaign contributions,6
i appreciate that,6
for a political,6
this campaign and,6
woman and child,6
on the verge,6
will save the,6
united states congress,6
which is why,6
of the four,6
this country what,6
many african americans,6
to move to,6
fossil fuel and,6
in our political,6
because almost all,6
working two jobs,6
together we have,6
the way i,6
when we bailed,6
